year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,7,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",208.00,58.00,34.48,6.65,3.61,0.00,13.26,3.00,2.00,5153.00,2918.00,1235.00,291.00,0.00,709.00
2025,7,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula Montana",193.00,31.00,17.72,3.97,3.90,0.00,5.41,0.00,0.00,2445.00,1481.00,407.00,177.00,0.00,380.00
2025,7,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2001.00,303.00,198.17,71.26,29.75,1.35,2.48,7.00,5.00,31410.00,22079.00,7478.00,1759.00,26.00,68.00
2025,7,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",84.00,21.00,11.22,4.67,4.11,0.00,1.00,0.00,0.00,1197.00,697.00,284.00,170.00,0.00,46.00
2025,7,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",40.00,7.00,2.69,0.00,2.31,0.00,2.00,0.00,0.00,274.00,93.00,0.00,86.00,0.00,95.00
2025,7,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Oakland International",123.00,13.00,8.45,1.00,1.22,0.00,2.34,0.00,0.00,679.00,351.00,60.00,41.00,0.00,227.00
2025,7,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Okc Will Rogers International",832.00,222.00,93.48,25.14,38.82,1.00,63.56,12.00,6.00,17236.00,6211.00,2426.00,3049.00,18.00,5532.00
2025,7,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",435.00,115.00,72.97,16.01,14.68,0.00,11.34,5.00,3.00,8769.00,5161.00,1338.00,1468.00,0.00,802.00
2025,7,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",184.00,22.00,16.64,3.73,1.63,0.00,0.00,0.00,0.00,1288.00,1044.00,167.00,77.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6480.00,2382.00,1010.69,221.53,613.84,2.49,533.45,171.00,47.00,244609.00,92538.00,35249.00,62247.00,566.00,54009.00
2025,7,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",62.00,18.00,7.00,0.98,5.64,0.00,4.38,0.00,0.00,791.00,261.00,51.00,268.00,0.00,211.00
2025,7,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",1002.00,142.00,49.27,12.82,16.89,0.00,63.02,1.00,0.00,8298.00,3072.00,596.00,686.00,0.00,3944.00
2025,7,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1945.00,337.00,215.97,20.41,39.31,1.00,60.31,14.00,1.00,31134.00,24275.00,1739.00,2025.00,18.00,3077.00
2025,7,OO,SkyWest Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",154.00,72.00,34.95,5.62,22.54,0.00,8.89,3.00,1.00,4763.00,2264.00,566.00,1237.00,0.00,696.00
2025,7,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",53.00,11.00,7.00,2.00,2.00,0.00,0.00,1.00,0.00,569.00,323.00,135.00,111.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",36.00,2.00,1.78,0.00,0.22,0.00,0.00,0.00,0.00,71.00,64.00,0.00,7.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",140.00,41.00,20.28,9.61,5.58,0.00,5.53,3.00,0.00,3616.00,1828.00,1208.00,334.00,0.00,246.00
2025,7,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Emmet County",126.00,37.00,26.19,2.00,3.88,0.00,4.93,1.00,1.00,2237.00,1582.00,95.00,249.00,0.00,311.00
2025,7,OO,SkyWest Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",30.00,15.00,7.24,1.00,1.76,0.00,5.00,0.00,0.00,1324.00,627.00,15.00,82.00,0.00,600.00
2025,7,OO,SkyWest Airlines Inc.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",62.00,24.00,9.54,6.00,1.66,0.00,6.80,2.00,0.00,4225.00,2197.00,640.00,85.00,0.00,1303.00
2025,7,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",429.00,68.00,37.06,1.66,13.34,0.52,15.43,0.00,1.00,3145.00,1911.00,54.00,455.00,15.00,710.00
2025,7,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",400.00,86.00,31.48,4.36,23.14,0.00,27.02,2.00,0.00,5829.00,1399.00,417.00,1646.00,0.00,2367.00
2025,7,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",90.00,26.00,17.12,1.00,3.88,0.00,4.00,1.00,0.00,1721.00,1010.00,67.00,478.00,0.00,166.00
2025,7,OO,SkyWest Airlines Inc.,PVU,"Provo, UT: Provo Municipal",124.00,23.00,13.63,4.90,3.46,0.00,1.00,3.00,1.00,3369.00,1237.00,1425.00,649.00,0.00,58.00
2025,7,OO,SkyWest Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",8.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,112.00,27.00,0.00,0.00,0.00,85.00
2025,7,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",269.00,84.00,31.88,5.96,20.80,0.00,25.36,8.00,1.00,5619.00,1777.00,424.00,1672.00,0.00,1746.00
2025,7,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Regional",184.00,29.00,12.97,1.21,7.76,0.00,7.05,0.00,0.00,1702.00,437.00,42.00,584.00,0.00,639.00
2025,7,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",329.00,78.00,39.99,2.02,15.92,0.00,20.07,0.00,0.00,3499.00,1905.00,53.00,599.00,0.00,942.00
2025,7,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",124.00,35.00,19.67,4.41,4.42,0.00,6.50,3.00,1.00,2235.00,997.00,462.00,284.00,0.00,492.00
2025,7,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",167.00,61.00,39.17,7.07,7.46,0.00,7.30,7.00,0.00,6084.00,3374.00,1782.00,498.00,0.00,430.00
2025,7,OO,SkyWest Airlines Inc.,RIW,"Riverton/Lander, WY: Central Wyoming Regional",62.00,18.00,2.98,1.00,5.08,0.00,8.94,1.00,0.00,1089.00,88.00,27.00,190.00,0.00,784.00
2025,7,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",62.00,23.00,6.20,1.94,7.64,0.00,7.22,1.00,3.00,1919.00,297.00,137.00,487.00,0.00,998.00
2025,7,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",439.00,68.00,31.61,5.18,13.40,1.00,16.81,0.00,3.00,3546.00,1467.00,218.00,587.00,74.00,1200.00
2025,7,OO,SkyWest Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",58.00,27.00,6.35,2.21,8.91,0.00,9.53,0.00,0.00,2071.00,423.00,211.00,460.00,0.00,977.00
2025,7,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",81.00,11.00,9.85,1.00,0.15,0.00,0.00,0.00,0.00,675.00,642.00,30.00,3.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell Air Center",92.00,20.00,12.97,2.51,3.72,0.00,0.80,3.00,2.00,1746.00,997.00,558.00,179.00,0.00,12.00
2025,7,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",89.00,41.00,13.31,11.33,5.39,0.00,10.97,2.00,0.00,3639.00,1126.00,1705.00,274.00,0.00,534.00
2025,7,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Regional",310.00,82.00,44.74,8.13,9.54,0.00,19.60,6.00,4.00,4893.00,2444.00,615.00,622.00,0.00,1212.00
2025,7,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",1353.00,243.00,84.90,5.94,63.81,0.00,88.35,12.00,5.00,15679.00,4482.00,923.00,3903.00,0.00,6371.00
2025,7,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",113.00,23.00,12.80,2.82,1.58,0.00,5.80,4.00,0.00,1803.00,1012.00,276.00,91.00,0.00,424.00
2025,7,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",60.00,28.00,15.62,0.98,5.54,0.00,5.85,1.00,0.00,1951.00,767.00,251.00,331.00,0.00,602.00
2025,7,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",242.00,18.00,11.94,0.00,3.22,0.00,2.83,9.00,3.00,2049.00,1242.00,0.00,677.00,0.00,130.00
2025,7,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",453.00,165.00,83.94,20.28,26.80,0.00,33.98,6.00,0.00,14828.00,7991.00,1468.00,1887.00,0.00,3482.00
2025,7,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",274.00,74.00,29.03,0.00,20.82,0.00,24.15,4.00,0.00,4678.00,1971.00,0.00,1435.00,0.00,1272.00
2025,7,OO,SkyWest Airlines Inc.,SCE,"State College, PA: State College Regional",21.00,3.00,0.51,0.00,0.49,0.00,2.00,1.00,0.00,143.00,39.00,0.00,37.00,0.00,67.00
2025,7,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",259.00,69.00,38.65,10.27,12.89,0.00,7.19,2.00,0.00,4863.00,2227.00,756.00,1030.00,0.00,850.00
2025,7,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2876.00,448.00,250.98,35.48,65.43,0.00,96.11,4.00,0.00,27697.00,17023.00,1761.00,2947.00,0.00,5966.00
2025,7,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2960.00,715.00,254.54,22.55,282.29,1.00,154.62,10.00,2.00,40859.00,12741.00,1434.00,16328.00,119.00,10237.00
2025,7,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",251.00,90.00,29.84,11.55,22.80,0.00,25.82,1.00,0.00,7135.00,2169.00,1110.00,1929.00,0.00,1927.00
2025,7,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",380.00,79.00,49.38,6.60,11.27,0.00,11.75,1.00,1.00,7224.00,5204.00,732.00,596.00,0.00,692.00
2025,7,OO,SkyWest Airlines Inc.,SHR,"Sheridan, WY: Sheridan County",62.00,17.00,4.85,0.78,6.37,1.00,4.00,2.00,1.00,915.00,140.00,74.00,493.00,49.00,159.00
2025,7,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",478.00,152.00,74.17,21.48,27.71,1.00,27.64,16.00,2.00,14255.00,6314.00,2690.00,2378.00,111.00,2762.00
2025,7,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",598.00,61.00,38.62,6.39,8.20,0.00,7.79,0.00,0.00,4043.00,2953.00,472.00,277.00,0.00,341.00
2025,7,OO,SkyWest Airlines Inc.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",93.00,21.00,13.63,3.20,2.86,0.00,1.31,3.00,0.00,1972.00,1545.00,181.00,74.00,0.00,172.00
2025,7,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3235.00,331.00,188.21,51.22,45.33,1.00,45.24,9.00,1.00,22136.00,12791.00,4032.00,2200.00,22.00,3091.00
2025,7,OO,SkyWest Airlines Inc.,SLN,"Salina, KS: Salina Regional",93.00,42.00,19.36,2.77,11.42,0.00,8.45,4.00,1.00,3620.00,870.00,346.00,936.00,0.00,1468.00
2025,7,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",969.00,158.00,70.73,6.76,29.31,1.00,50.21,4.00,0.00,10603.00,5288.00,464.00,1414.00,49.00,3388.00
2025,7,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",471.00,114.00,32.27,5.04,36.73,0.00,39.97,2.00,0.00,6571.00,2185.00,175.00,2049.00,0.00,2162.00
2025,7,OO,SkyWest Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",20.00,11.00,8.71,2.00,0.29,0.00,0.00,3.00,0.00,1082.00,741.00,320.00,21.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",62.00,21.00,15.49,2.17,1.58,0.00,1.76,4.00,0.00,1885.00,1275.00,247.00,82.00,0.00,281.00
2025,7,OO,SkyWest Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",2.00,1.00,0.00,0.73,0.27,0.00,0.00,0.00,0.00,198.00,0.00,145.00,53.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",228.00,77.00,34.18,7.80,13.77,0.00,21.25,2.00,1.00,6074.00,2515.00,1278.00,952.00,0.00,1329.00
2025,7,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",295.00,92.00,32.14,0.88,24.50,0.00,34.48,0.00,1.00,6361.00,2944.00,87.00,1373.00,0.00,1957.00
2025,7,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",254.00,28.00,9.23,1.56,6.26,0.00,10.94,0.00,2.00,2778.00,608.00,142.00,514.00,0.00,1514.00
2025,7,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",62.00,26.00,13.25,3.22,5.58,0.00,3.95,3.00,2.00,2344.00,1222.00,521.00,474.00,0.00,127.00
2025,7,OO,SkyWest Airlines Inc.,SWO,"Stillwater, OK: Stillwater Regional",62.00,16.00,9.95,1.19,1.50,0.00,3.36,3.00,0.00,1092.00,773.00,114.00,72.00,0.00,133.00
2025,7,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",41.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,254.00,254.00,0.00,0.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",28.00,10.00,4.62,2.81,2.58,0.00,0.00,0.00,0.00,975.00,389.00,334.00,252.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",415.00,101.00,45.32,9.48,17.61,0.00,28.59,2.00,0.00,10183.00,3550.00,1072.00,1871.00,0.00,3690.00
2025,7,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",645.00,121.00,63.88,6.04,18.77,1.00,31.31,2.00,0.00,7524.00,3602.00,375.00,1028.00,51.00,2468.00
2025,7,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",314.00,95.00,51.64,12.76,10.70,0.00,19.89,10.00,0.00,8616.00,4911.00,1016.00,782.00,0.00,1907.00
2025,7,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",62.00,6.00,5.94,0.00,0.06,0.00,0.00,0.00,0.00,281.00,276.00,0.00,5.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",123.00,37.00,11.51,1.66,11.26,0.00,12.57,1.00,0.00,3304.00,964.00,212.00,981.00,0.00,1147.00
2025,7,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",58.00,18.00,6.84,1.82,2.36,0.00,6.98,0.00,0.00,2965.00,1634.00,138.00,137.00,0.00,1056.00
2025,7,OO,SkyWest Airlines Inc.,WYS,"West Yellowstone, MT: Yellowstone",72.00,10.00,4.38,2.00,1.78,0.00,1.84,0.00,1.00,548.00,197.00,159.00,71.00,0.00,121.00
2025,7,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",149.00,30.00,12.78,0.00,3.61,0.00,13.60,0.00,0.00,1161.00,422.00,0.00,157.00,0.00,582.00
2025,7,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",216.00,59.00,32.14,6.21,11.14,0.00,9.51,2.00,2.00,4338.00,2521.00,570.00,591.00,0.00,656.00
2025,7,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",123.00,15.00,9.59,1.00,2.38,0.00,2.03,3.00,1.00,1135.00,839.00,90.00,123.00,0.00,83.00
2025,7,PT,Piedmont Airlines,AGS,"Augusta, GA: Augusta Regional at Bush Field",184.00,39.00,4.00,2.11,8.08,0.00,24.80,4.00,0.00,2620.00,257.00,164.00,390.00,0.00,1809.00
2025,7,PT,Piedmont Airlines,ALB,"Albany, NY: Albany International",145.00,50.00,10.00,6.00,16.59,0.00,17.41,5.00,0.00,5602.00,682.00,1121.00,634.00,0.00,3165.00
2025,7,PT,Piedmont Airlines,ART,"Watertown, NY: Watertown International",62.00,16.00,2.37,3.67,3.75,0.00,6.21,5.00,1.00,1814.00,143.00,1063.00,168.00,0.00,440.00
2025,7,PT,Piedmont Airlines,AVL,"Asheville, NC: Asheville Regional",153.00,35.00,7.72,2.59,11.67,0.00,13.02,3.00,0.00,2677.00,634.00,200.00,625.00,0.00,1218.00
2025,7,PT,Piedmont Airlines,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",31.00,13.00,3.22,1.79,2.07,0.08,5.84,0.00,1.00,1234.00,519.00,138.00,108.00,10.00,459.00
2025,7,PT,Piedmont Airlines,BDL,"Hartford, CT: Bradley International",122.00,37.00,4.38,2.32,12.23,0.00,18.07,9.00,2.00,2369.00,148.00,370.00,588.00,0.00,1263.00
2025,7,PT,Piedmont Airlines,BGR,"Bangor, ME: Bangor International",23.00,6.00,0.84,0.00,2.20,0.00,2.96,0.00,0.00,479.00,16.00,0.00,41.00,0.00,422.00
2025,7,PT,Piedmont Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,PT,Piedmont Airlines,BNA,"Nashville, TN: Nashville International",30.00,13.00,1.33,0.00,5.98,0.00,5.69,6.00,0.00,1019.00,137.00,0.00,288.00,0.00,594.00
2025,7,PT,Piedmont Airlines,BOS,"Boston, MA: Logan International",119.00,27.00,2.95,1.18,9.52,0.00,13.35,3.00,0.00,1750.00,274.00,177.00,573.00,0.00,726.00
2025,7,PT,Piedmont Airlines,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",30.00,14.00,3.62,1.69,5.21,0.00,3.48,0.00,0.00,787.00,175.00,165.00,190.00,0.00,257.00
2025,7,PT,Piedmont Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",66.00,15.00,2.08,0.00,7.77,0.00,5.15,1.00,1.00,1146.00,175.00,0.00,627.00,0.00,344.00
2025,7,PT,Piedmont Airlines,CAE,"Columbia, SC: Columbia Metropolitan",275.00,69.00,15.99,8.88,13.62,0.00,30.51,5.00,1.00,7077.00,1246.00,1157.00,1350.00,0.00,3324.00
2025,7,PT,Piedmont Airlines,CHA,"Chattanooga, TN: Lovell Field",175.00,52.00,14.64,7.26,7.39,0.00,22.71,3.00,0.00,4278.00,1063.00,924.00,338.00,0.00,1953.00
2025,7,PT,Piedmont Airlines,CHO,"Charlottesville, VA: Charlottesville Albemarle",214.00,57.00,9.48,7.10,11.54,1.77,27.10,5.00,2.00,6277.00,907.00,1414.00,586.00,96.00,3274.00
2025,7,PT,Piedmont Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",57.00,12.00,1.56,0.87,5.35,0.00,4.23,1.00,0.00,853.00,105.00,310.00,224.00,0.00,214.00
2025,7,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",4154.00,869.00,172.12,92.49,148.73,1.09,454.57,48.00,8.00,76680.00,21497.00,9029.00,6737.00,67.00,39350.00
2025,7,PT,Piedmont Airlines,CMH,"Columbus, OH: John Glenn Columbus International",50.00,14.00,3.95,1.00,1.81,0.00,7.24,0.00,0.00,801.00,190.00,235.00,119.00,0.00,257.00
2025,7,PT,Piedmont Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",68.00,15.00,1.47,1.00,9.80,0.00,2.73,1.00,0.00,621.00,111.00,96.00,329.00,0.00,85.00
2025,7,PT,Piedmont Airlines,DAY,"Dayton, OH: James M Cox/Dayton International",62.00,19.00,4.52,1.38,7.49,0.00,5.61,2.00,0.00,1455.00,200.00,297.00,305.00,0.00,653.00
2025,7,PT,Piedmont Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,PT,Piedmont Airlines,ERI,"Erie, PA: Erie International/Tom Ridge Field",92.00,19.00,3.85,2.46,4.90,0.00,7.79,1.00,1.00,1608.00,451.00,317.00,238.00,0.00,602.00
2025,7,PT,Piedmont Airlines,EVV,"Evansville, IN: Evansville Regional",92.00,19.00,5.58,1.32,1.67,0.00,10.43,0.00,0.00,1645.00,939.00,112.00,110.00,0.00,484.00
2025,7,PT,Piedmont Airlines,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",141.00,31.00,6.20,2.08,6.53,0.00,16.19,2.00,1.00,2013.00,338.00,177.00,267.00,0.00,1231.00
2025,7,PT,Piedmont Airlines,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",183.00,42.00,8.10,5.71,2.47,0.00,25.72,4.00,1.00,3718.00,393.00,821.00,139.00,0.00,2365.00
2025,7,PT,Piedmont Airlines,FLO,"Florence, SC: Florence Regional",84.00,5.00,1.12,0.00,0.52,0.00,3.35,1.00,0.00,1029.00,166.00,0.00,95.00,0.00,768.00
2025,7,PT,Piedmont Airlines,FWA,"Fort Wayne, IN: Fort Wayne International",38.00,10.00,2.26,0.13,3.78,0.00,3.82,0.00,0.00,832.00,365.00,14.00,154.00,0.00,299.00
2025,7,PT,Piedmont Airlines,GNV,"Gainesville, FL: Gainesville Regional",91.00,12.00,4.23,1.27,4.71,0.00,1.79,0.00,0.00,464.00,176.00,31.00,164.00,0.00,93.00
2025,7,PT,Piedmont Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",53.00,17.00,2.34,0.12,4.84,0.00,9.70,1.00,0.00,2344.00,117.00,41.00,356.00,0.00,1830.00
2025,7,PT,Piedmont Airlines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",236.00,45.00,12.25,2.02,11.96,0.00,18.77,3.00,1.00,4202.00,813.00,220.00,639.00,0.00,2530.00
2025,7,PT,Piedmont Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",193.00,31.00,4.91,0.00,16.51,0.00,9.58,3.00,0.00,2266.00,495.00,0.00,894.00,0.00,877.00
2025,7,PT,Piedmont Airlines,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",153.00,30.00,5.01,1.60,5.43,0.04,17.93,2.00,1.00,3329.00,262.00,246.00,233.00,4.00,2584.00
2025,7,PT,Piedmont Airlines,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",85.00,13.00,0.81,0.00,1.87,0.00,10.32,2.00,0.00,702.00,65.00,0.00,108.00,0.00,529.00
2025,7,PT,Piedmont Airlines,ILM,"Wilmington, NC: Wilmington International",195.00,36.00,6.07,2.46,10.00,0.00,17.47,0.00,2.00,3012.00,457.00,498.00,759.00,0.00,1298.00
2025,7,PT,Piedmont Airlines,IND,"Indianapolis, IN: Indianapolis International",12.00,3.00,0.21,0.00,2.05,0.00,0.74,0.00,0.00,185.00,12.00,0.00,131.00,0.00,42.00
2025,7,PT,Piedmont Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",62.00,16.00,5.58,2.15,1.17,0.00,7.10,1.00,0.00,1022.00,189.00,267.00,37.00,0.00,529.00
2025,7,PT,Piedmont Airlines,LEX,"Lexington, KY: Blue Grass",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,PT,Piedmont Airlines,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",137.00,38.00,9.01,5.73,8.68,0.00,14.58,4.00,1.00,2214.00,538.00,464.00,291.00,0.00,921.00
2025,7,PT,Piedmont Airlines,MDT,"Harrisburg, PA: Harrisburg International",307.00,92.00,18.96,7.25,12.81,0.00,52.98,2.00,0.00,7189.00,788.00,1203.00,797.00,0.00,4401.00
2025,7,PT,Piedmont Airlines,MGM,"Montgomery, AL: Montgomery Regional",62.00,14.00,0.38,2.83,2.08,0.00,8.70,0.00,0.00,729.00,11.00,216.00,47.00,0.00,455.00
2025,7,PT,Piedmont Airlines,MHT,"Manchester, NH: Manchester Boston Regional",120.00,40.00,8.18,1.81,10.12,0.00,19.89,3.00,1.00,4948.00,549.00,299.00,679.00,0.00,3421.00
2025,7,PT,Piedmont Airlines,MKE,"Milwaukee, WI: General Mitchell International",61.00,34.00,5.51,1.69,12.10,0.00,14.71,8.00,0.00,3775.00,375.00,278.00,998.00,0.00,2124.00
2025,7,PT,Piedmont Airlines,MOB,"Mobile, AL: Mobile Regional",88.00,22.00,5.45,0.33,1.55,0.00,14.67,1.00,0.00,2504.00,299.00,122.00,94.00,0.00,1989.00
2025,7,PT,Piedmont Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",57.00,20.00,3.35,3.87,9.68,0.00,3.10,6.00,0.00,2942.00,646.00,584.00,807.00,0.00,905.00
2025,7,PT,Piedmont Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",96.00,29.00,4.05,0.63,15.92,0.00,8.41,2.00,0.00,2906.00,173.00,62.00,1363.00,0.00,1308.00
2025,7,PT,Piedmont Airlines,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",118.00,27.00,5.31,3.24,5.88,0.00,12.57,0.00,0.00,2040.00,302.00,354.00,256.00,0.00,1128.00
2025,7,PT,Piedmont Airlines,ORF,"Norfolk, VA: Norfolk International",100.00,31.00,5.56,2.65,11.27,0.00,11.53,2.00,1.00,2776.00,256.00,711.00,620.00,0.00,1189.00
2025,7,PT,Piedmont Airlines,ORH,"Worcester, MA: Worcester Regional",27.00,9.00,1.35,0.72,4.28,0.00,2.65,0.00,0.00,813.00,107.00,249.00,218.00,0.00,239.00
